Npump[RPM],stage[-],pump desgin flow[kg/s],shaft allowable shear stress tau_material[N/mm2],pump required power W[kW],specific speed[m_m3/min_rpm-1],shaft torsional moment[N*m],shaft connection coef[-],shaft min.dia d1[m],boss dia. db[m],boss length dl[m],ks[-],ku2[-],kd5[-],kvo[-],kb5[-],blade number[-],inlet speed[m/s],inlet dia. D1[m],impeller inlet dia.[m],impeller inlet average dia.[m],impeller outlet cirspeed [m/s],outlet dia. D2[m],Head coef. xi[-],flow coef. psi[-],impeller inlet width s1[m],impeller outlet width s2[m],impeller inlet angle beta_1[degree],impeller inlet angle bwta_2[degree],impeller inlet height[m],impeller outlet height[m],impeller outlet radspeed[m/s],volute inner dia.[m],volute inner avespeed[m/s],volute outlet area[m2],volute outlet dia.[m],volute inlet height[m],volute 7/8 outlet area[m],volute 6/8 outlet area[m],volute 5/8 outlet area[m],volute 4/8 outlet area[m],volute 3/8 outlet area[m],volute 2/8 outlet area[m],volute 1/8 outlet area[m],volute 7/8 outlet dia.[m],volute 6/8 outlet dia.[m],volute 5/8 outlet dia.[m],volute 4/8 outlet dia.[m],volute 3/8 outlet dia.[m],volute 2/8 outlet dia.[m],volute 1/8 outlet dia.[m],NPSH_r[m],NPSH_a[m],shaft_cir_speed[m/s]
12000.0,3.0,5.105263157894736,25.5,56.18665438596492,63.20120624473337,44.711918906611196,75,22.834805934014177,41.10265068122552,34.25220890102126,0.08426092262634108,0.9316006031223667,0.03214722986930909,0.5435338403196609,1.51673963812658,5,10.651653692757408,0.0582382918961228,0.05546503990106933,0.05269178790601586,107.06016388929689,0.17039154291210035,0.5761167237450474,0.0994922229315052,0.005,0.006,22.88371909454427,22.5,4.566420971116318,0.011138567428520738,1003.1386042695643,0.17586915900988187,62.463272167244824,0.00018575509112507828,0.015378905281466992,0.016894306730783057,0.0001625357047344435,0.0001393163183438087,0.00011609693195317393,9.287754556253914e-05,6.965815917190435e-05,4.643877278126957e-05,2.3219386390634785e-05,0.00020694688669929166,0.00017738304574225,0.00014781920478520834,0.00011825536382816668,8.8691522871125e-05,5.912768191408334e-05,2.956384095704167e-05,1.8652680961635486,92.6981655033047,15.707963267948967
14000.0,3.0,5.105263157894736,25.5,56.18665438596492,73.7347406188556,38.32450191995246,75,21.691107589080396,39.04399366034471,32.5366613836206,0.08727674098824369,0.9368673703094278,0.03693139107792675,0.5253440601000443,1.5135795778143435,5,11.03289154050444,0.05618678290161974,0.05351122181106642,0.0508356607205131,107.66542429415675,0.14687558122715386,0.5696574448765669,0.10247385929916612,0.005,0.006,22.070680702891014,22.5,4.772405188645534,0.012794971521796804,1041.7094914261845,0.15229990075725167,60.372890468375694,0.00019218676997873578,0.015642883222470434,0.019366207594107756,0.0001681634237313938,0.00014414007748405185,0.00012011673123670986,9.609338498936789e-05,7.207003874202592e-05,4.8046692494683945e-05,2.4023346247341972e-05,0.00021411232107286613,0.00018352484663388525,0.00015293737219490436,0.00012234989775592348,9.176242331694262e-05,6.117494887796174e-05,3.058747443898087e-05,2.3975156362992123,92.6981655033047,18.32595714594046
16000.0,3.0,5.105263157894736,25.5,56.18665438596492,84.26827499297782,33.5339391799584,75,20.746798048011353,37.344236486420435,31.120197072017028,0.09027036828086413,0.9421341374964889,0.04164745030122773,0.5095873557703507,1.5104195175021067,5,11.411324154488321,0.054450409513182245,0.051857532869697374,0.049264656226212504,108.2706846990166,0.129238609963444,0.563306189924631,0.10539625002105457,0.005,0.006,21.487547629219513,22.5,4.951035952287441,0.014425573720422377,1080.2217641575746,0.13462106854889627,58.56211947677447,0.0001981292842039091,0.015882885116328484,0.021788668098491438,0.00017336312367842045,0.0001485969631529318,0.00012383080262744317,9.906464210195455e-05,7.42984815764659e-05,4.953232105097727e-05,2.4766160525488636e-05,0.00022073278466617778,0.00018919952971386666,0.00015766627476155554,0.00012613301980924445,9.459976485693333e-05,6.306650990462222e-05,3.153325495231111e-05,2.992196304267792,92.6981655033047,20.94395102393196
18000.0,3.0,5.105263157894736,25.5,56.18665438596492,94.80180936710005,29.807945937740794,75,19.948040379999302,35.90647268399874,29.922060569998955,0.09324180450420241,0.94740090468355,0.04630476546345716,0.49568895756289744,1.50725945718987,5,11.786951534709054,0.052945720022487014,0.05042449525951144,0.047903270496535866,108.87594510387646,0.11552096564722521,0.5570605634832677,0.10826038316786457,0.005,0.006,21.057872840213165,22.5,5.107791279596458,0.01603954404856848,1118.6754224637336,0.12087013686763207,56.96490626662671,0.00020368454148049308,0.01610401232190951,0.024175754456218335,0.00017822397379543145,0.00015276340611036982,0.00012730283842530817,0.00010184227074024654,7.638170305518491e-05,5.092113537012327e-05,2.5460567685061635e-05,0.0002269218112561867,0.00019450440964816006,0.00016208700804013336,0.0001296696064321067,9.725220482408003e-05,6.483480321605334e-05,3.241740160802667e-05,3.649350937108762,92.6981655033047,23.56194490192345
20000.0,3.0,5.105263157894736,25.5,56.18665438596492,105.33534374122227,26.82715134396672,75,19.259621230573778,34.6673182150328,28.889431845860667,0.09619104965825853,0.9526676718706111,0.050910507969792074,0.483256416715274,1.5040993968776333,5,12.159773681166635,0.05161847066132189,0.04916044824887799,0.04670242583643409,109.48120550873632,0.10454685019425017,0.5509182361772673,0.11106722496032724,0.005,0.006,20.743631514696137,22.5,5.245076698058906,0.01764540968542203,1157.070466344662,0.1098693834442812,55.53615036388701,0.00020892465065317208,0.016309847549305843,0.026540450065502024,0.00018280906932152557,0.00015669348798987907,0.00013057790665823256,0.00010446232532658604,7.834674399493953e-05,5.223116266329302e-05,2.611558133164651e-05,0.00023275973619639803,0.00019950834531119832,0.0001662569544259986,0.00013300556354079888,9.975417265559916e-05,6.650278177039944e-05,3.325139088519972e-05,4.368526965949664,92.6981655033047,26.179938779914945
22000.0,3.0,5.105263157894736,25.5,56.18665438596492,115.86887811534451,24.38831940360611,75,18.65735951143375,33.58324712058075,27.986039267150623,0.0991181037430325,0.9579344390576722,0.055470342440725406,0.4720098154983636,1.5009393365653967,5,12.52979059386107,0.05043152555948764,0.04803002434236918,0.04562852312525072,110.08646591359619,0.09556802845999789,0.5448769424899503,0.11381772036987141,0.005,0.006,20.501763235816682,22.5,5.36851183947138,0.019251232086644657,1195.4068958003602,0.10086921972505897,54.24368343605932,0.00021390270863655883,0.01650301146342783,0.02889493151619491,0.00018716487005698897,0.00016042703147741913,0.00013368919289784926,0.00010695135431827941,8.021351573870956e-05,5.347567715913971e-05,2.6737838579569854e-05,0.0002383057139417765,0.00020426204052152275,0.00017021836710126895,0.00013617469368101516,0.00010213102026076137,6.808734684050758e-05,3.404367342025379e-05,5.14868796870525,92.6981655033047,28.79793265790644
24000.0,3.0,5.105263157894736,25.5,56.18665438596492,126.40241248946674,22.355959453305598,75,18.123997480571894,32.62319546502941,27.18599622085784,0.10202296675852429,0.9632012062447333,0.05998885210916575,0.4617424730135873,1.49777927625316,5,12.897002272792353,0.049358388173460825,0.047007988736629355,0.044657589299797885,110.69172631845603,0.08808567701478762,0.5389344786738532,0.11651279369957743,0.005,0.006,20.32937203462004,22.5,5.476726060378675,0.020864760907258313,1233.6847108308275,0.09336983566616346,53.06375357615635,0.0002186590663388494,0.0166854838131081,0.03125080649086858,0.00019132668304649324,0.00016399429975413706,0.00013666191646178087,0.0001093295331694247,8.199714987706853e-05,5.466476658471235e-05,2.7332383292356176e-05,0.00024360469881780583,0.00020880402755811927,0.0001740033562984327,0.0001392026850387462,0.00010440201377905963,6.96013425193731e-05,3.480067125968655e-05,5.988157398359313,92.6981655033047,31.415926535897935
26000.0,3.0,5.105263157894736,25.5,56.18665438596492,136.93594686358895,20.636270264589783,75,17.64682684805033,31.764288326490597,26.470240272075497,0.10490563870473392,0.9684679734317944,0.06446981847611001,0.45229743350811,1.4946192159409233,5,13.261408717960485,0.04837950483109026,0.04607571888675263,0.043771932942415,111.2969867233159,0.08175445656114819,0.5330887007407312,0.1191533491461752,0.005,0.006,20.199845160827124,22.5,5.574383035953571,0.022493571581101705,1271.9039114360644,0.08702515153525844,51.9783233241705,0.0002232251844876586,0.01685879984668212,0.033619324320257264,0.00019532203642670128,0.00016741888836574394,0.00013951574030478662,0.0001116125922438293,8.370944418287197e-05,5.580629612191465e-05,2.7903148060957324e-05,0.000248691740736678,0.00021316434920286685,0.00017763695766905572,0.00014210956613524458,0.00010658217460143343,7.105478306762229e-05,3.5527391533811144e-05,6.884591580631544,92.6981655033047,34.033920413889426
28000.0,3.0,5.105263157894736,25.5,56.18665438596492,147.4694812377112,19.16225095997623,75,17.21624350263081,30.98923830473546,25.824365253946215,0.1077661195816614,0.9737347406188555,0.0689164125981075,0.4435526927939709,1.4914591556286867,5,13.623009929365468,0.04748003560964946,0.045219081532999486,0.04295812745634951,111.90224712817576,0.07632769617231437,0.527337522527458,0.12174027134380346,0.005,0.006,20.110163214695593,22.5,5.661213503232812,0.024145192159031485,1310.0644976160709,0.08158792717438858,50.97337187728724,0.00022762611901229053,0.01702417622503482,0.036011567910001485,0.00019917285413575421,0.0001707195892592179,0.00014226632438268157,0.00011381305950614527,8.535979462960895e-05,5.6906529753072633e-05,2.8453264876536317e-05,0.0002535947541234107,0.00021736693210578056,0.00018113911008815046,0.00014491128807052038,0.00010868346605289028,7.245564403526019e-05,3.6227822017630095e-05,7.834979581384911,92.6981655033047,36.65191429188092
30000.0,3.0,5.105263157894736,25.5,56.18665438596492,158.00301561183343,17.884767562644477,75,16.82482886524973,30.284691957449517,25.2372432978746,0.11060440938930671,0.9790015078059165,0.07333133028103594,0.4354115339585106,1.48829909531645,5,13.9818059070073,0.046648448957780954,0.04442709424550567,0.04220573953323039,112.50750753303561,0.07162450383532508,0.521678913834562,0.12427442589021732,0.005,0.006,20.05065314139459,22.5,5.738961113737399,0.025827224173980513,1348.1664693708465,0.07687682398228862,50.037784463268906,0.00023188218538961123,0.017182594919210054,0.038438634372670345,0.00020289691221590981,0.00017391163904220843,0.00014492636586850701,0.00011594109269480561,8.695581952110421e-05,5.797054634740281e-05,2.8985273173701404e-05,0.0002583363721379553,0.00022143117611824742,0.0001845259800985395,0.0001476207840788316,0.00011071558805912371,7.38103920394158e-05,3.69051960197079e-05,8.835668224728778,92.6981655033047,39.269908169872416
