Npump[RPM],stage[-],pump desgin flow[kg/s],shaft allowable shear stress tau_material[N/mm2],pump required power W[kW],specific speed[m_m3/min_rpm-1],shaft torsional moment[N*m],shaft connection coef[-],shaft min.dia d1[m],boss dia. db[m],boss length dl[m],ks[-],ku2[-],kd5[-],kvo[-],kb5[-],blade number[-],inlet speed[m/s],inlet dia. D1[m],impeller inlet dia.[m],impeller inlet average dia.[m],impeller outlet cirspeed [m/s],outlet dia. D2[m],Head coef. xi[-],flow coef. psi[-],impeller inlet width s1[m],impeller outlet width s2[m],impeller inlet angle beta_1[degree],impeller inlet angle bwta_2[degree],impeller inlet height[m],impeller outlet height[m],impeller outlet radspeed[m/s],volute inner dia.[m],volute inner avespeed[m/s],volute outlet area[m2],volute outlet dia.[m],volute inlet height[m],volute 7/8 outlet area[m],volute 6/8 outlet area[m],volute 5/8 outlet area[m],volute 4/8 outlet area[m],volute 3/8 outlet area[m],volute 2/8 outlet area[m],volute 1/8 outlet area[m],volute 7/8 outlet dia.[m],volute 6/8 outlet dia.[m],volute 5/8 outlet dia.[m],volute 4/8 outlet dia.[m],volute 3/8 outlet dia.[m],volute 2/8 outlet dia.[m],volute 1/8 outlet dia.[m],NPSH_r[m],NPSH_a[m],shaft_cir_speed[m/s]
12000.0,1.0,14.105263157894738,25.5,149.85784210526316,69.02118982565555,119.25308166068696,75,31.66742560242477,57.00136608436459,47.50113840363716,0.08592996448320175,0.9345105949128277,0.0347996537355383,0.5331392003477994,1.5149936430523034,5,10.672768300467402,0.07214775903203742,0.06871215145908326,0.0652765438861291,105.51737858764483,0.1679361238432259,0.5725343465959815,0.10114701903442748,0.005,0.006,18.662129919321497,22.5,10.052074012960617,0.03175200232749373,988.956033303936,0.17378024280265866,60.197766776802084,0.00020500034060361313,0.016155944427383304,0.04810408168033494,0.00017937529802816149,0.00015375025545270984,0.0001281252128772582,0.00010250017030180656,7.687512772635492e-05,5.125008515090328e-05,2.562504257545164e-05,0.00022838772279811046,0.00019576090525552325,0.00016313408771293604,0.00013050727017034882,9.788045262776162e-05,6.525363508517441e-05,3.2626817542587206e-05,2.0770826803512428,30.331683200556384,15.707963267948967
14000.0,1.0,14.105263157894738,25.5,149.85784210526316,80.52472146326481,102.2169271377317,75,30.081338891004226,54.14641000380761,45.12200833650634,0.0892089933623058,0.9402623607316324,0.039978549526924465,0.5149494201281829,1.5115425835610206,5,11.080033864787055,0.06925165423144107,0.06595395641089626,0.06265625859035144,106.16682146689533,0.14483120938980976,0.5655511652856836,0.10436437402660682,0.005,0.006,18.08724202621294,22.5,10.52807678196733,0.03637742513658956,1029.5820952646827,0.15062135106744465,58.14392390299458,0.0002122416559537654,0.016438809853526783,0.05498602717425819,0.00018571144895954472,0.00015918124196532404,0.00013265103497110337,0.0001061208279768827,7.959062098266202e-05,5.306041398844135e-05,2.6530206994220675e-05,0.00023645516072535812,0.00020267585205030697,0.0001688965433752558,0.00013511723470020464,0.00010133792602515349,6.755861735010232e-05,3.377930867505116e-05,2.6775692602180516,30.331683200556384,18.32595714594046
16000.0,1.0,14.105263157894738,25.5,149.85784210526316,92.02825310087407,89.43981124551523,75,28.77176559207289,51.7891780657312,43.15764838810934,0.09246155599338236,0.946014126550437,0.04508372433154577,0.4991927157984891,1.508091524069738,5,11.484012238955065,0.06682427013621454,0.06364216203449004,0.06046005393276553,106.81626434614583,0.12750252354974767,0.558694969590332,0.10751183173510256,0.005,0.006,17.687089907214624,22.5,10.936857140056862,0.04091277916630172,1070.140673056884,0.13325081217304094,56.36480428134388,0.0002189409304292729,0.01669623462292203,0.06170021548683658,0.0001915733141256138,0.00016420569782195468,0.00013683808151829555,0.00010947046521463645,8.210284891097734e-05,5.4735232607318224e-05,2.7367616303659112e-05,0.00024391871926070281,0.00020907318793774528,0.0001742276566147877,0.00013938212529183018,0.00010453659396887264,6.969106264591509e-05,3.4845531322957544e-05,3.3500167318478518,30.331683200556384,20.94395102393196
18000.0,1.0,14.105263157894738,25.5,149.85784210526316,103.53178473848332,79.50205444045797,75,27.6640443747684,49.79527987458312,41.496066562152606,0.09568765237643143,0.9517658923692416,0.05012530818314809,0.48529431759103603,1.504640464578455,5,11.884703422971434,0.06474037107601281,0.061657496262869343,0.058574621449725875,107.46570722539632,0.11402465678525492,0.5519626991773245,0.1105906593816454,0.005,0.006,17.401880552460927,22.5,11.291875608477092,0.0453862402156012,1110.6317666805398,0.11974017784709351,54.79550955809414,0.00022521120420894786,0.016933629590736257,0.06828997356347155,0.00019705980368282938,0.0001689084031567109,0.00014075700263059242,0.00011260560210447393,8.445420157835545e-05,5.6302801052236964e-05,2.8151400526118482e-05,0.00025090433472672624,0.0002150608583371939,0.00017921738194766158,0.00014337390555812927,0.00010753042916859695,7.168695277906463e-05,3.584347638953232e-05,4.094059322544116,30.331683200556384,23.56194490192345
20000.0,1.0,14.105263157894738,25.5,149.85784210526316,115.0353163760926,71.55184899641218,75,26.709341179097976,48.076814122376355,40.064011768646964,0.09888728251145301,0.9575176581880462,0.05511106418971844,0.47286177674341245,1.5011894050871724,5,12.282107416836162,0.06291839222579118,0.059922278310277306,0.05692616439476344,108.11515010464682,0.10324236337366072,0.5453513853535544,0.11360209373938865,0.005,0.006,17.194095397409217,22.5,11.604196461070437,0.049823610462838334,1151.0553761356505,0.10893215988864476,53.39172759289617,0.00023113248529652784,0.017154795841176827,0.07479467615000329,0.00020224092463446187,0.0001733493639723959,0.0001444578033103299,0.00011556624264826392,8.667468198619795e-05,5.778312132413196e-05,2.889156066206598e-05,0.00025750114280840056,0.00022071526526434336,0.00018392938772028613,0.0001471435101762289,0.00011035763263217168,7.357175508811445e-05,3.6785877544057224e-05,4.908558859024,30.331683200556384,26.179938779914945
22000.0,1.0,14.105263157894738,25.5,149.85784210526316,126.53884801370185,65.04713545128381,75,25.874121548190317,46.57341878674257,38.811182322285475,0.10206044639844708,0.9632694240068509,0.06004712435182104,0.4616151755265021,1.4977383455958895,5,12.676224220549246,0.06130244945515556,0.05838328519538625,0.05546412093561694,108.76459298389732,0.09442048694599275,0.5388581477921285,0.11654734204196371,0.005,0.006,17.047489095083222,22.5,11.878136762500008,0.054248928000136,1191.4115014222155,0.10009016566699827,52.12185233959346,0.00023676370157410922,0.01736251443777746,0.08125069967327421,0.00020716823887734556,0.0001775727761805819,0.00014797731348381826,0.00011838185078705461,8.878638809029096e-05,5.9190925393527304e-05,2.9595462696763652e-05,0.00026377479415177693,0.00022609268070152306,0.00018841056725126922,0.00015072845380101539,0.00011304634035076153,7.536422690050769e-05,3.7682113450253846e-05,5.791509754663825,30.331683200556384,28.79793265790644
24000.0,1.0,14.105263157894738,25.5,149.85784210526316,138.0423796513111,59.62654083034348,75,25.134452357206886,45.242014242972395,37.70167853581033,0.10520714403741366,0.9690211898256554,0.06493845005862867,0.4513478330417259,1.4942872861046068,5,13.067053834110686,0.059852679181788764,0.05700255160170358,0.0541524240216184,109.41403586314782,0.08706892325626944,0.5324801913946805,0.11942758286016075,0.005,0.006,16.94418779167464,22.5,12.120910447192887,0.05868498276129808,1231.700142540235,0.09272304418080528,50.96254706263595,0.00024214964526113696,0.0175588867554316,0.08769222362547574,0.00021188093960349485,0.00018161223394585273,0.0001513435282882106,0.00012107482263056848,9.080611697292636e-05,6.053741131528424e-05,3.026870565764212e-05,0.0002697751910788123,0.0002312358780675534,0.0001926965650562945,0.0001541572520450356,0.0001156179390337767,7.70786260225178e-05,3.85393130112589e-05,6.739993116210778,30.331683200556384,31.415926535897935
26000.0,1.0,14.105263157894738,25.5,149.85784210526316,149.5459112889204,55.03988384339398,75,24.47270968469615,44.05087743245307,36.70906452704422,0.10832737542835275,0.9747729556444601,0.06978913481760152,0.4419027935362485,1.490836226613324,5,13.454596257520485,0.05853969672771899,0.055752092121637134,0.05296448751555528,110.06347874239832,0.08084836936496509,0.5262148032829026,0.12224396694757156,0.005,0.006,16.87950690047165,22.5,12.333273288192547,0.06315376513575967,1271.921299489709,0.0864907071143599,49.89608958778229,0.00024732524722424423,0.017745542684778855,0.09415192091142004,0.0002164095913212137,0.0001854939354181832,0.00015457827951515264,0.00012366262361212212,9.27469677090916e-05,6.183131180606106e-05,3.091565590303053e-05,0.0002755412495301448,0.00023617821388298123,0.00019681517823581768,0.00015745214258865414,0.00011808910694149062,7.872607129432707e-05,3.9363035647163534e-05,7.750175154241543,30.331683200556384,34.033920413889426
28000.0,1.0,14.105263157894738,25.5,149.85784210526316,161.04944292652962,51.10846356886585,75,23.87557450009601,42.97603410017282,35.81336175014402,0.11142114057126433,0.9805247214632646,0.0746026113248175,0.4331580528221093,1.4873851671220413,5,13.838851490778643,0.057341243344449934,0.054610707947095175,0.051880172549740415,110.7129216216488,0.07551646602956136,0.5200593499132452,0.12499761805646897,0.005,0.006,16.835662639473465,22.5,12.525819191371639,0.06767686799440632,1312.0749722706375,0.0811501915933885,48.90870418882842,0.00025231833264640214,0.01792377412787386,0.10066156961215637,0.00022077854106560186,0.0001892387494848016,0.00015769895790400135,0.00012615916632320107,9.46193747424008e-05,6.307958316160054e-05,3.153979158080027e-05,0.00028110396911366036,0.0002409462592402803,0.00020078854936690028,0.0001606308394935202,0.00012047312962014015,8.03154197467601e-05,4.015770987338005e-05,8.817346727190309,30.331683200556384,36.65191429188092
30000.0,1.0,14.105263157894738,25.5,149.85784210526316,172.5529745641389,47.701232664274784,75,23.332758680036775,41.998965624066194,34.99913802005516,0.11448843946614844,0.9862764872820693,0.07938179781340178,0.425016893986649,1.4839341076307584,5,14.219819533885158,0.05624006633970063,0.05356196794257202,0.05088386954544342,111.3623645008993,0.07089548313887814,0.5140112743090575,0.12768963372513814,0.005,0.006,16.821085323895495,22.5,12.691567853524282,0.07227585905777617,1352.1611608830206,0.076523294047292,47.989470374188215,0.0002571514666988038,0.018094623963696075,0.10725261241414755,0.0002250075333614533,0.00019286360002410285,0.00016071966668675238,0.0001285757333494019,9.643180001205142e-05,6.428786667470095e-05,3.2143933337350474e-05,0.00028648848933911876,0.0002455615622906732,0.0002046346352422277,0.00016370770819378215,0.0001227807811453366,8.185385409689108e-05,4.092692704844554e-05,9.936000515342826,30.331683200556384,39.269908169872416
